Date and time;Jeníšov.Retail.RP1/UR371.Měření UR371.Činný výkon celkový [ kW];Jeníšov.Retail.RP1/UR371.Měření UR371.Jalový výkon celkový [ kVAr];Jeníšov.Retail.RP1/UR372.Měření UR372.Činný výkon celkový [ kW];Jeníšov.Retail.RP1/UR372.Měření UR372.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.AXY1.Elektroměr LDS.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.AXY1.Elektroměr LDS.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření KFC.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření KFC.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření UR367.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření UR367.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření UR368 master.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření UR368 master.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření UR368 slave.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření UR368 slave.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření UR369.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření UR369.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření UR370.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření UR370.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření UR388 master.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření UR388 master.Jalový výkon celkový [ kVAr]
17.10.2025 23:45:00;0,000;-5,760;0,120;-5,760;11,099;-61,787;7,158;2,224;0,120;-9,000;0,120;-9,000;0,000;-9,000;0,060;-8,880;0,060;-8,820;0,060;-8,880
18.10.2025 0:00:00;0,000;-5,700;0,120;-5,760;10,031;-60,317;6,231;3,217;0,120;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,880;0,060;-8,820;0,060;-8,820
18.10.2025 0:15:00;0,000;-5,760;0,120;-5,760;7,927;-63,391;4,904;1,918;0,120;-9,060;0,120;-9,060;0,000;-9,000;0,060;-8,940;0,060;-8,880;0,060;-8,880
18.10.2025 0:30:00;0,000;-5,760;0,120;-5,760;8,089;-62,907;4,448;1,120;0,120;-9,060;0,120;-9,060;0,000;-9,000;0,120;-8,940;0,060;-8,880;0,060;-8,880
18.10.2025 0:45:00;0,000;-5,700;0,120;-5,700;7,883;-62,920;4,388;1,105;0,120;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,820;0,060;-8,820;0,060;-8,820
18.10.2025 1:00:00;0,000;-5,700;0,120;-5,760;5,944;-64,768;2,707;-1,054;0,120;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,880;0,060;-8,820;0,060;-8,820
18.10.2025 1:15:00;0,000;-5,700;0,120;-5,700;5,880;-64,825;2,701;-1,187;0,120;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,880;0,060;-8,820;0,060;-8,820
18.10.2025 1:30:00;0,000;-5,700;0,120;-5,760;7,830;-65,004;4,339;-1,279;0,120;-9,000;0,120;-9,000;0,000;-8,940;0,120;-8,820;0,060;-8,820;0,060;-8,820
18.10.2025 1:45:00;0,000;-5,700;0,120;-5,700;7,795;-61,734;4,337;1,856;0,120;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,820;0,060;-8,760;0,060;-8,820
18.10.2025 2:00:00;0,000;-5,700;0,120;-5,700;10,771;-61,940;4,219;1,615;0,120;-9,000;0,120;-8,940;0,000;-8,940;0,060;-8,820;0,060;-8,760;0,060;-8,820
18.10.2025 2:15:00;0,000;-5,700;0,120;-5,700;7,937;-61,996;4,416;1,734;0,120;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,820;0,060;-8,820;0,060;-8,820
18.10.2025 2:30:00;0,000;-5,700;0,120;-5,700;6,617;-64,398;3,316;-0,601;0,120;-9,000;0,120;-9,000;0,000;-8,940;0,120;-8,820;0,060;-8,820;0,060;-8,820
18.10.2025 2:45:00;0,000;-5,700;0,120;-5,700;6,825;-64,338;3,496;-0,534;0,120;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,820;0,060;-8,820;0,060;-8,820
18.10.2025 3:00:00;0,000;-5,700;0,120;-5,700;6,595;-63,446;5,847;-0,552;0,120;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,820;0,060;-8,820;0,060;-8,820
18.10.2025 3:15:00;0,000;-5,700;0,120;-5,700;6,678;-63,502;3,393;-0,280;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,820;0,060;-8,760;0,060;-8,760
18.10.2025 3:30:00;0,000;-5,700;0,120;-5,700;6,231;-64,713;2,986;-1,210;0,120;-9,000;0,120;-8,940;0,000;-8,940;0,060;-8,820;0,060;-8,760;0,060;-8,820
18.10.2025 3:45:00;0,000;-5,700;0,120;-5,700;6,833;-64,352;4,007;-1,451;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,760;0,060;-8,760;0,060;-8,760
18.10.2025 4:00:00;0,000;-5,700;0,120;-5,700;7,617;-63,772;4,174;-1,513;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,120;-8,820;0,060;-8,760;0,060;-8,760
18.10.2025 4:15:00;0,000;-5,640;0,120;-5,700;10,425;-62,564;6,537;0,192;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,760;0,060;-8,760;0,060;-8,760
18.10.2025 4:30:00;0,000;-5,700;0,120;-5,700;66,639;-63,410;56,745;0,131;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,760;0,060;-8,760;0,060;-8,760
18.10.2025 4:45:00;0,000;-5,640;0,120;-5,700;45,909;-62,729;36,988;0,913;0,120;-8,940;0,120;-8,880;0,000;-8,880;0,060;-8,760;0,060;-8,700;0,060;-8,760
18.10.2025 5:00:00;0,000;-5,640;0,120;-5,700;21,754;-62,351;16,229;1,287;0,120;-8,940;0,120;-8,880;0,000;-8,880;0,060;-8,760;0,060;-8,760;0,060;-8,760
18.10.2025 5:15:00;0,000;-5,640;0,120;-5,640;49,075;-61,013;39,743;1,817;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,060;-8,700;0,060;-8,700
18.10.2025 5:30:00;0,000;-5,640;0,120;-5,640;25,752;-62,309;20,317;0,680;0,120;-8,880;0,120;-8,880;0,000;-8,880;0,060;-8,760;0,060;-8,700;0,060;-8,700
18.10.2025 5:45:00;0,000;-5,640;0,120;-5,640;26,797;-62,837;19,002;1,183;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,060;-8,700;0,060;-8,700
18.10.2025 6:00:00;0,000;-5,640;0,120;-5,640;28,165;-59,073;21,705;4,753;0,120;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,700;0,060;-8,700
18.10.2025 6:15:00;0,000;-5,640;0,120;-5,640;24,953;-60,232;18,306;2,331;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,120;-8,760;0,060;-8,700;0,060;-8,700
18.10.2025 6:30:00;0,000;-5,640;0,120;-5,640;23,507;-62,246;20,064;0,705;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,060;-8,700;0,060;-8,700
18.10.2025 6:45:00;0,000;-5,640;0,120;-5,640;51,569;-61,454;50,073;2,483;0,120;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,700
18.10.2025 7:00:00;0,000;-5,640;0,120;-5,640;28,874;-60,900;23,948;1,282;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,120;-8,700;0,060;-8,700;0,060;-8,700
18.10.2025 7:15:00;0,000;-5,580;0,120;-5,640;25,688;-60,488;19,775;1,834;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,640;0,060;-8,640
18.10.2025 7:30:00;0,000;-5,640;85,200;-8,880;111,125;-65,490;19,952;0,823;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,120;-8,700;0,060;-8,700;0,060;-8,700
18.10.2025 7:45:00;0,000;-5,640;0,120;-5,640;37,422;-62,329;31,623;2,078;0,120;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,700
18.10.2025 8:00:00;0,000;-5,640;0,120;-5,580;61,467;-59,423;39,432;4,348;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,640;0,060;-8,640
18.10.2025 8:15:00;0,000;-5,640;0,120;-5,640;49,467;-59,511;39,961;2,113;0,120;-8,820;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,640
18.10.2025 8:30:00;0,000;-5,640;0,120;-5,580;29,266;-61,825;22,783;0,820;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,640;0,060;-8,640
18.10.2025 8:45:00;0,000;-5,640;100,260;-8,820;210,169;-65,799;35,783;0,643;0,120;-8,820;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,640;65,400;-10,560
18.10.2025 9:00:00;0,000;-5,640;61,320;-7,560;161,263;-64,496;24,294;2,793;0,120;-8,820;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,640;75,060;-10,740
18.10.2025 9:15:00;0,000;-5,580;31,860;-7,260;91,205;-62,624;42,599;1,693;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,640;0,060;-8,640
18.10.2025 9:30:00;0,000;-5,580;0,120;-5,580;56,666;-62,097;51,054;0,719;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,640;0,060;-8,640;0,060;-8,580
18.10.2025 9:45:00;0,000;-5,640;0,120;-5,580;25,803;-61,702;19,881;1,097;0,120;-8,820;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,640
18.10.2025 10:00:00;0,000;-5,640;0,120;-5,580;85,379;-63,106;17,806;1,193;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;58,860;-10,860;0,060;-8,640
18.10.2025 10:15:00;0,000;-5,640;0,120;-5,640;58,879;-62,731;18,629;1,728;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;33,960;-10,980;0,060;-8,700
18.10.2025 10:30:00;0,000;-5,640;0,120;-5,580;65,985;-62,315;27,763;1,983;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;29,400;-10,800;0,060;-8,640
18.10.2025 10:45:00;0,000;-5,640;0,120;-5,640;43,681;-61,738;34,983;1,420;0,120;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,700
18.10.2025 11:00:00;0,000;-5,640;0,120;-5,640;23,527;-62,495;17,826;0,663;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,060;-8,700;0,060;-8,700
18.10.2025 11:15:00;0,000;-5,640;0,120;-5,640;26,862;-59,100;20,551;4,349;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,060;-8,700;0,060;-8,700
18.10.2025 11:30:00;0,000;-5,640;0,120;-5,640;26,586;-59,197;20,545;4,116;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,120;-8,700;0,060;-8,640;0,060;-8,700
18.10.2025 11:45:00;0,000;-5,640;0,120;-5,640;46,740;-59,515;21,041;3,822;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,700
18.10.2025 12:00:00;0,000;-5,640;0,120;-5,640;62,593;-61,051;52,122;5,170;0,120;-8,940;0,120;-8,880;0,000;-8,880;0,060;-8,760;0,060;-8,700;0,060;-8,700
18.10.2025 12:15:00;0,000;-5,640;0,120;-5,640;30,471;-60,235;23,839;2,482;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,120;-8,760;0,060;-8,700;0,060;-8,700
18.10.2025 12:30:00;0,000;-5,640;0,120;-5,640;65,795;-61,460;38,040;1,684;0,120;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,640
18.10.2025 12:45:00;0,000;-5,640;0,120;-5,640;42,804;-61,868;34,395;1,424;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,700
18.10.2025 13:00:00;0,000;-5,640;0,120;-5,640;24,814;-59,122;20,038;5,071;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,060;-8,700;0,060;-8,700
18.10.2025 13:15:00;0,000;-5,640;0,120;-5,640;80,078;-57,413;66,737;5,738;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,060;-8,700;0,060;-8,700
18.10.2025 13:30:00;0,000;-5,700;0,120;-5,700;24,331;-59,087;18,569;4,292;0,120;-8,940;0,120;-8,880;0,000;-8,880;0,060;-8,760;0,060;-8,700;0,060;-8,760
18.10.2025 13:45:00;0,000;-5,640;0,120;-5,640;67,938;-59,056;71,432;6,028;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,060;-8,700;0,060;-8,700
18.10.2025 14:00:00;0,000;-5,640;0,120;-5,640;235,617;-58,914;41,548;4,177;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,120;-8,700;201,420;-11,220;0,060;-8,700
18.10.2025 14:15:00;0,000;-5,640;0,120;-5,640;147,169;-58,752;41,349;2,520;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,120;-8,700;96,060;-11,700;0,060;-8,700
18.10.2025 14:30:00;0,000;-5,640;0,120;-5,640;42,048;-58,711;35,893;4,599;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,120;-8,760;0,060;-8,640;0,060;-8,700
18.10.2025 14:45:00;0,000;-5,640;0,120;-5,640;103,487;-63,980;18,477;-0,141;0,180;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,060;-8,640;81,900;-10,620
18.10.2025 15:00:00;0,000;-5,640;0,120;-5,640;150,433;-61,955;38,252;1,240;0,120;-8,880;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,580;99,660;-11,040
18.10.2025 15:15:00;0,000;-5,640;0,120;-5,640;49,723;-60,984;23,818;1,316;0,120;-8,880;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,580;0,120;-8,520
18.10.2025 15:30:00;0,000;-5,640;0,120;-5,640;120,572;-61,899;22,388;1,349;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,120;-8,700;89,280;-11,100;0,060;-8,700
18.10.2025 15:45:00;0,000;-5,640;0,120;-5,640;134,311;-61,874;17,042;1,566;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;111,960;-11,400;0,060;-8,700
18.10.2025 16:00:00;0,000;-5,640;0,120;-5,640;32,986;-62,293;24,644;0,728;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,700
18.10.2025 16:15:00;0,000;-5,640;0,120;-5,580;51,386;-61,952;41,788;1,267;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,580;0,060;-8,640
18.10.2025 16:30:00;0,000;-5,580;0,120;-5,580;46,627;-61,065;37,720;1,473;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,580;0,060;-8,640
18.10.2025 16:45:00;0,000;-5,580;0,120;-5,640;25,985;-59,960;20,147;3,836;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,580;0,060;-8,640
18.10.2025 17:00:00;0,000;-5,580;0,120;-5,580;46,900;-59,036;21,480;2,568;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,640;0,060;-8,580;0,060;-8,640
18.10.2025 17:15:00;0,000;-5,640;0,120;-5,640;32,392;-57,537;25,591;5,867;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,060;-8,640;0,060;-8,700
18.10.2025 17:30:00;0,000;-5,640;0,120;-5,640;52,793;-59,678;42,867;2,132;0,120;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,700
18.10.2025 17:45:00;0,000;-5,640;0,120;-5,640;48,812;-62,820;39,561;0,664;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,060;-8,640;0,060;-8,700
18.10.2025 18:00:00;0,000;-5,640;0,120;-5,640;44,236;-62,701;35,509;0,724;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,060;-8,640;0,060;-8,700
18.10.2025 18:15:00;0,000;-5,580;0,120;-5,580;31,879;-60,092;25,108;1,744;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,580;0,060;-8,640
18.10.2025 18:30:00;0,000;-5,580;0,120;-5,580;30,147;-58,755;23,509;2,630;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,640;0,060;-8,580;0,060;-8,640
18.10.2025 18:45:00;0,000;-5,580;0,120;-5,580;40,306;-60,302;32,215;1,759;0,120;-8,760;0,120;-8,760;0,000;-8,700;0,060;-8,640;0,060;-8,580;0,060;-8,580
18.10.2025 19:00:00;0,000;-5,580;0,120;-5,580;44,646;-60,268;35,866;1,482;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,640;0,060;-8,580;0,060;-8,640
18.10.2025 19:15:00;0,000;-5,580;0,120;-5,640;27,649;-62,311;21,166;0,600;0,120;-8,880;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,640;0,060;-8,640
18.10.2025 19:30:00;0,000;-5,640;0,120;-5,640;28,614;-59,947;20,670;0,894;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,640;0,060;-8,640
18.10.2025 19:45:00;0,000;-5,640;0,120;-5,640;26,335;-62,572;20,076;0,304;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,640;0,060;-8,640;0,060;-8,640
18.10.2025 20:00:00;0,000;-5,640;0,120;-5,640;24,873;-58,758;19,931;4,961;0,120;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,700
18.10.2025 20:15:00;0,000;-5,640;0,120;-5,640;49,218;-59,804;39,815;2,183;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,120;-8,700;0,060;-8,640;0,060;-8,700
18.10.2025 20:30:00;0,000;-5,640;0,120;-5,640;25,715;-59,389;22,163;4,424;0,120;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,640
18.10.2025 20:45:00;0,000;-5,640;0,120;-5,640;25,952;-63,150;19,993;0,704;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,120;-8,700;0,060;-8,640;0,060;-8,700
18.10.2025 21:00:00;0,000;-5,640;0,120;-5,640;45,297;-60,975;36,364;1,513;0,120;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,700
18.10.2025 21:15:00;0,000;-5,640;0,120;-5,640;13,826;-64,544;9,488;-2,418;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,060;-8,700;0,060;-8,700
18.10.2025 21:30:00;0,000;-5,640;0,120;-5,640;26,979;-60,433;20,717;5,425;0,120;-8,880;0,120;-8,880;0,000;-8,880;0,060;-8,760;0,060;-8,700;0,060;-8,700
18.10.2025 21:45:00;0,000;-5,640;0,120;-5,640;18,424;-61,354;13,368;2,950;0,120;-8,940;0,120;-8,880;0,000;-8,880;0,060;-8,760;0,060;-8,700;0,060;-8,700
18.10.2025 22:00:00;0,000;-5,700;0,120;-5,700;18,088;-61,789;13,460;1,867;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,760;0,060;-8,700;0,060;-8,760
18.10.2025 22:15:00;0,000;-5,700;0,120;-5,700;31,754;-60,309;24,937;3,308;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,820;0,060;-8,760;0,060;-8,760
18.10.2025 22:30:00;0,000;-5,700;0,120;-5,700;18,469;-62,878;13,433;0,926;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,820;0,060;-8,760;0,060;-8,760
18.10.2025 22:45:00;0,000;-5,700;0,120;-5,700;21,871;-58,286;16,336;5,410;0,120;-9,000;0,120;-8,940;0,000;-8,940;0,060;-8,820;0,060;-8,760;0,060;-8,820
18.10.2025 23:00:00;0,000;-5,700;0,120;-5,700;55,818;-58,678;45,448;5,030;0,120;-9,000;0,120;-8,940;0,000;-8,940;0,060;-8,820;0,060;-8,760;0,060;-8,820
18.10.2025 23:15:00;0,000;-5,700;0,120;-5,700;11,263;-61,095;7,252;2,475;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,760;0,060;-8,760;0,060;-8,760
18.10.2025 23:30:00;0,000;-5,700;0,120;-5,700;10,550;-62,332;6,695;1,170;0,120;-9,000;0,120;-8,940;0,000;-8,940;0,060;-8,820;0,060;-8,760;0,060;-8,820
18.10.2025 23:45:00;0,000;-5,700;0,120;-5,700;7,216;-63,817;3,945;0,356;0,120;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,820;0,060;-8,760;0,060;-8,820
19.10.2025 0:00:00;0,000;-5,700;0,120;-5,700;6,951;-63,846;3,606;-0,305;0,120;-9,000;0,120;-8,940;0,000;-8,940;0,060;-8,820;0,060;-8,760;0,060;-8,760
19.10.2025 0:15:00;0,000;-5,640;0,120;-5,700;8,705;-62,207;5,056;0,670;0,120;-8,880;0,120;-8,880;0,000;-8,880;0,120;-8,760;0,060;-8,700;0,060;-8,760
19.10.2025 0:30:00;0,000;-5,700;0,120;-5,700;9,717;-61,404;5,953;1,961;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,760;0,060;-8,760;0,060;-8,760
19.10.2025 0:45:00;0,000;-5,640;0,120;-5,700;9,338;-61,167;5,668;1,932;0,120;-8,940;0,120;-8,880;0,000;-8,880;0,060;-8,760;0,060;-8,700;0,060;-8,760
19.10.2025 1:00:00;0,000;-5,700;0,120;-5,700;6,888;-63,780;3,562;-0,411;0,120;-8,940;0,120;-8,940;0,000;-8,940;0,060;-8,820;0,000;-8,760;0,060;-8,760
19.10.2025 1:15:00;0,000;-5,700;0,120;-5,700;6,615;-63,874;3,298;-0,362;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,820;0,060;-8,760;0,060;-8,760
19.10.2025 1:30:00;0,000;-5,700;0,120;-5,700;9,408;-60,646;5,716;2,525;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,120;-8,820;0,060;-8,760;0,060;-8,760
19.10.2025 1:45:00;0,000;-5,700;0,120;-5,700;8,330;-61,568;4,704;1,866;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,820;0,060;-8,760;0,060;-8,760
19.10.2025 2:00:00;0,000;-5,700;0,120;-5,700;7,702;-61,959;4,251;1,603;0,120;-9,000;0,120;-8,940;0,000;-8,940;0,120;-8,820;0,060;-8,760;0,060;-8,820
19.10.2025 2:15:00;0,000;-5,700;0,120;-5,700;5,710;-64,564;2,560;-1,231;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,820;0,060;-8,760;0,060;-8,760
19.10.2025 2:30:00;0,000;-5,700;0,120;-5,700;6,531;-64,303;3,212;-0,989;0,120;-8,940;0,120;-8,940;0,000;-8,940;0,060;-8,820;0,060;-8,760;0,060;-8,760
19.10.2025 2:45:00;0,000;-5,700;0,120;-5,700;8,153;-64,232;4,634;-0,924;0,120;-8,940;0,120;-8,940;0,000;-8,940;0,120;-8,820;0,060;-8,760;0,060;-8,760
19.10.2025 3:00:00;0,000;-5,700;0,120;-5,700;7,643;-61,778;4,122;1,527;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,820;0,060;-8,760;0,060;-8,760
19.10.2025 3:15:00;0,000;-5,640;0,120;-5,700;7,100;-63,521;3,722;0,182;0,120;-8,940;0,120;-8,880;0,000;-8,880;0,120;-8,760;0,060;-8,700;0,060;-8,760
19.10.2025 3:30:00;0,000;-5,640;0,120;-5,700;9,358;-60,347;5,624;2,598;0,120;-8,940;0,120;-8,880;0,000;-8,880;0,060;-8,760;0,060;-8,700;0,060;-8,760
19.10.2025 3:45:00;0,000;-5,640;0,120;-5,700;8,973;-61,264;5,383;2,025;0,120;-8,940;0,120;-8,880;0,000;-8,880;0,120;-8,760;0,060;-8,700;0,060;-8,760
19.10.2025 4:00:00;0,000;-5,640;0,120;-5,640;13,009;-59,617;8,858;3,312;0,120;-8,820;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,000;-8,640;0,060;-8,640
19.10.2025 4:15:00;0,000;-5,640;0,120;-5,640;11,938;-60,858;7,829;2,537;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,000;-8,640;0,060;-8,700
19.10.2025 4:30:00;0,000;-5,640;0,120;-5,640;71,483;-63,473;58,682;-0,691;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,000;-8,640;0,060;-8,700
19.10.2025 4:45:00;0,000;-5,640;0,120;-5,640;37,228;-58,864;29,207;4,611;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,000;-8,640;0,060;-8,700
19.10.2025 5:00:00;0,000;-5,640;0,120;-5,640;47,676;-60,553;39,147;2,686;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,000;-8,640;0,060;-8,700
19.10.2025 5:15:00;0,000;-5,640;0,120;-5,640;48,412;-61,101;38,997;2,137;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,000;-8,640;0,060;-8,700
19.10.2025 5:30:00;0,000;-5,640;0,120;-5,640;48,863;-62,263;39,528;1,232;0,120;-8,820;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,000;-8,640;0,060;-8,700
19.10.2025 5:45:00;0,000;-5,640;0,120;-5,640;30,308;-61,797;23,799;1,494;0,120;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,000;-8,580;0,060;-8,700
19.10.2025 6:00:00;0,000;-5,640;0,120;-5,640;50,794;-59,592;41,420;4,890;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,120;-8,760;0,000;-8,580;0,060;-8,700
19.10.2025 6:15:00;0,000;-5,640;0,120;-5,640;28,987;-62,234;31,081;1,286;0,120;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,700
19.10.2025 6:30:00;0,000;-5,640;0,120;-5,640;32,956;-61,711;40,192;1,891;0,120;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,700
19.10.2025 6:45:00;0,000;-5,640;0,120;-5,640;25,492;-60,146;19,452;2,123;0,120;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,700
19.10.2025 7:00:00;0,000;-5,640;0,120;-5,640;35,331;-60,872;27,957;2,277;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,640;0,060;-8,640
19.10.2025 7:15:00;0,000;-5,580;0,120;-5,640;30,094;-61,827;23,418;0,905;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,120;-8,700;0,060;-8,640;0,060;-8,640
19.10.2025 7:30:00;0,000;-5,640;0,120;-5,640;31,011;-62,419;40,121;0,197;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,640;0,060;-8,640
